Kort adresse,Latitude,Longitude
Englandsvej 33,55.6552418,12.6042416
Rådhusstræde 7,55.67685239999999,12.574336
Tuborgvej 21,55.7263347,12.5709892
Smålandsgade 6,55.6647393,12.6029664
Galionsvej 1,55.6788043,12.6066986
Rosenvængets Hovedvej 23B 2100,55.70101140000001,12.5830108
Lindebugten 61,55.6702769,12.4810398
Peter Holms Vej 2,55.6507096,12.5491218
Øresundsvej 128,55.6611966,12.6251194
Dybendalsvej 24,55.6908859,12.5040144
Nordkrog 22,55.7297462,12.5699805
Øster Søgade 30,55.6898321,12.5704506
Papirøen 51,55.67916049999999,12.598538
Pilesvinget 15B 2700,55.7122799,12.4960895
Silkeborggade 28,55.70695629999999,12.5845371
Horsekildevej 20,55.6672526,12.509765
Beethovensvej 11,55.64828660000001,12.5329776
Sankt Pauls Gade 25,55.6873095,12.5874015
Arkonagade 12,55.6654354,12.5526689
Sundby Parkvej 16,55.6628242,12.630525
Landskronagade 61,55.7126628,12.5680966
Vendersgade 31,55.68517490000001,12.5652686
Rådvadsvej 141,55.721155,12.5292479
Rosenvængets Hovedvej 32,55.7013876,12.586538
Lersø Parkallé 55,55.7066356,12.5561863
Hvalsøvej 42,55.7037208,12.4885477
Esthersvej 15,55.7291189,12.56524
Ejler Billes Allé 52 2300,55.6229957,12.5690239
Matthæusgade 14,55.6699148,12.5501422
Markskellet 11,55.6941714,12.491705
Øresund Parkvej 13,55.6638514,12.6298704
Højdevej 4,55.780398,12.3647008
Funkiavej 42,55.6483537,12.606685
Sandbjerggade 46,55.6965412,12.5399334
Ørnevej 38,55.7014343,12.531015
Ben Websters Vej 110 2450,55.6459193,12.5527768
Caprivej 10,55.6607354,12.6219615
Tølløsevej 21,55.70493099999999,12.4891085
Gerdasgade 8,55.6575905,12.5186428
Sundby Parkvej 15,55.66272439999999,12.6285202
Grækenlandsvej 110,55.6457263,12.6197743
Grønnegade 30,55.8804651,12.4648804
Ålekistevej 172,55.6919759,12.4810687
Ejler Billes Allé 72 2300,55.6232871,12.5695326
Geislersgade 12,55.6643403,12.605554
Strandboulevarden 100,55.7071362,12.5862484
Gothersgade 7,55.6815185,12.5846198
Meinungsgade 42,55.6929425,12.5555685
Dronningens Tværgade 38,55.6847846,12.5853938
Nattergalevej 64,55.700212,12.52851
Bygholmvej 20,55.69078289999999,12.4855476
Holcks Plads 14,55.70622179999999,12.4970613
Lyngbyvej 32,55.7093324,12.5623133
Kildebrøndevej 39,55.7052166,12.4773533
Sundby Parkvej 13,55.6627344,12.6287764
Nøkkerosevej 8,55.72482429999999,12.529623
Ålborggade 27,55.7057768,12.5800756
Hans Hedtofts Gade 7,55.66217150000001,12.5731514
Østerbrogade 84,55.7005257,12.577642
Trekronergade 1,55.6615753,12.5197383
Ejler Billes Allé 100 2300,55.6231654,12.5686605
Reberbanegade 23,55.6625172,12.6058981
Ålandsgade 57,55.6619148,12.6076653
Hjortholms Allé 28,55.71221079999999,12.5193933
Højenhald 6,55.705113,12.5077157
Fælledvej 7,55.6889055,12.5597385
Ved Vænget 1,55.7018283,12.5832379
Flidsagervej 9B 2500,55.6598957,12.4888768
Else Alfelts Vej 10G 2300,55.6231429,12.5697464
Stenløsevej 119B 2700,55.7082813,12.4655142
Florensvej 3,55.6580317,12.6231005
Rudolph Berghs Gade 37,55.71010940000001,12.5574921
Ålholmvej 38,55.6738625,12.4889879
Ole Borchs Vej 42,55.6635143,12.4949575
Klingseyvej 13,55.6873789,12.4883266
Østerbrogade 129,55.7122664,12.5771748
Strandboulevarden 111,55.7087066,12.584764
Landskronagade 58,55.7131341,12.5713416
Herninggade 19,55.708098,12.5880274
Lindebugten 15,55.66900219999999,12.486988
Ålekistevej 225,55.6968575,12.478897
Støberigade 25,55.6494318,12.5519351
Emdrup Kærvej 3,55.7231918,12.5368609
Holsteinsgade 47,55.6998752,12.5878077
Andreas Bjørns Gade 1,55.6754048,12.5969437
Myggenæsgade 11,55.66588849999999,12.5824069
Kjærstrupvej 6,55.6731756,12.4896374
Kastrupvej 118,55.6500291,12.6206332
Cæciliavej 11,55.669008,12.5098369
Kjeld Langes Gade 2,55.683038,12.5641998
Messinavej 17,55.65965730000001,12.6218267
Husumvej 47,55.7020005,12.4790431
Magstræde 4,55.67663049999999,12.5758672
Borgergade 103,55.6874785,12.588251
Dronningensgade 59,55.67305899999999,12.5935469
Store Kongensgade 83,55.6857556,12.5887153
Skjulhøj Allé 11,55.6925681,12.4825548
Stockholmsgade 19,55.6902605,12.5767595
Dunkerquegade 20,55.709391,12.597575
Tove Maës Vej 1,55.6596416,12.5103312
Bryggervangen 40,55.71144529999999,12.5657836
Vibevej 45,55.6990473,12.5303936
Spinderigade 18,55.6649827,12.511368
Nygårdsvej 51,55.7109524,12.5680514
Bremensgade 43,55.665834,12.616566
Sankt Peders Stræde 17,55.6793577,12.5700904
Åbakkevej 49,55.6936124,12.4986735
Ålandsgade 47,55.66228779999999,12.6072073
Ole Jørgensens Gade 10,55.7005182,12.5410448
Grønningen 9,55.0355795,10.6362215
Gammel Køge Landevej 180,55.6449575,12.5024183
Vigerslevvej 342,55.6462787,12.4949956
Molbechsvej 11,55.66271500000001,12.519214
Gråspurvevej 67,55.702984,12.523712
Valmuevej 34,55.6485085,12.6097051
Rentemestervej 88,55.7089595,12.5205393
Ewaldsgade 4,55.68340749999999,12.5580224
Teglgårdstræde 12C 1452,55.6797936,12.5686693
Smålandsgade 8,55.664626,12.6030589
Magstræde 9,55.6763996,12.5757566
Håbets Allé 9,55.7043694,12.5039545
Hjalmar Bergstrøms Vej 3,55.6679191,12.5017669
Møllegårdsvej 2 2100,55.72036319999999,12.5493989
Ingerslevsgade 200,55.66318820000001,12.5422819
Nygårdsvej 44,55.7116257,12.5699819
Vester Søgade 64,55.6796337,12.5603618
Hedegaardsvej 41,55.6458319,12.6345531
Ahornsgade 21,55.6916448,12.559198
Wildersgade 42 1408,55.6735479,12.5908902
Gyldenlakvej 36,55.6439064,12.6125656
Sankt Hans Gade 22,55.69034869999999,12.5623117
Nakskovvej 42,55.6687842,12.4926876
Lavendelstræde 11,55.6763578,12.5714224
Grækenlandsvej 116,55.6454703,12.6199077
Vølundsgade 26,55.7010142,12.5504992
Islands Brygge 7,55.6687169,12.5795852
Wildersgade 36,55.6733753,12.590643
Marstalsgade 25,55.7039364,12.5869186
Nattergalevej 62,55.7001356,12.5286035
Vigerslevvej 291,55.6484683,12.4927679
Vordingborggade 98,55.70852670000001,12.5882817
Islands Brygge 104,55.6556857,12.5642627
Bellahøjvej 117,55.69593,12.502843
Faksegade 22,55.7007562,12.5801455
Tønnesvej 12,55.645443,12.6184808
Fridtjof Nansens Plads 3,55.69618639999999,12.5902799
Valbygårdsvej 40A 2500,55.6600694,12.5225521
Bjelkes Allé 10,55.6926798,12.5454074
Langdraget 11,55.6810802,12.4899774
Havneholmen 84,55.66114469999999,12.5641267
Tove Maës Vej 5,55.6598105,12.5105202
Klosterstræde 22,55.6795002,12.5750496
Lyngholmvej 25,55.6881284,12.4774074
Dyvekes Allé 1,55.6575026,12.6066922
Grønnegade 41,55.68166189999999,12.5833203
Glasvej 35,55.7054126,12.5315352
Silkeborggade 34,55.7075443,12.5848195
Holsteinsgade 44,55.69935479999999,12.586636
Bispebjerg Parkallé 11,55.7195354,12.5386216
Frederikssundsvej 255,55.707818,12.4845194
Doris Lessings Vej 27,55.6366733,12.5757499
Thoravej 25A 2400,55.7060077,12.5271709
Mozartsvej 22,55.6484757,12.5303228
Løngangstræde 21K 1468,55.675633,12.5742272
Wildersgade 22,55.6727474,12.5896683
Sankt Peders Stræde 18,55.6791227,12.5685318
Otto Mallings Gade 6,55.7124029,12.5682361
Mozartsvej 9,55.64846060000001,12.5324732
Kastrupvej 56,55.655086,12.617546
Vigerslevvej 249,55.65195319999999,12.489511
Store Kongensgade 23,55.6825413,12.5859821
Studsgaardsgade 70,55.711213,12.5566182
Milosvej 4,55.64698380000001,12.6198268
Livjægergade 31,55.6987766,12.586303
Strandpromenaden 27 2100,55.7190003,12.5826491
Vanløse Allé 5,55.6923112,12.5051213
Bjørnsonsvej 78,55.6531877,12.5227741
Ved Amagerbanen 27,55.665796,12.6262709
Husumvej 87,55.7057579,12.4780723
Valbygårdsvej 8,55.6621101,12.5225717
Åfløjen 20,55.7152833,12.4602159
Fjenneslevvej 22,55.70381949999999,12.4911778
Reberbanegade 49,55.6618949,12.6062788
Jydeholmen 11,55.685758,12.4898725
Livjægergade 43,55.6998016,12.5854765
Kirkegårdsvej 1,55.65960099999999,12.610821
Rebekkavej 11,55.7296571,12.5634469
Tuxensvej 30,55.702129,12.5021057
Dunkerquegade 13,55.7091728,12.5969091
Sortedam Dossering 53,55.6929279,12.5704387
Nørre Farimagsgade 64,55.6842309,12.5676823
Ægirsgade 15,55.6983173,12.5448688
Centerparken 10,55.655252,12.4904121
Cypernsvej 13,55.6524316,12.6178461
Husumvej 99,55.7068948,12.4777793
Rebslagervej 19,55.7039907,12.5362726
Åfløjen 8,55.7149575,12.4607562
Aggersvoldvej 5,55.6960329,12.5001582
Dronningensgade 3,55.6702863,12.5890278
Houmanns Allé 10,55.7044142,12.5290031
Ben Websters Vej 16 2450,55.6466212,12.5510951
Malmøgade 10,55.692001,12.5791062
Englandsvej 47,55.6533618,12.6028183
Lombardigade 19,55.6543354,12.613463
Øster Allé 22,55.7002046,12.5751609
Nordre Frihavnsgade 19,55.7009413,12.5797124
Frederikssundsvej 112A 2700,55.7067219,12.5145571
Vermlandsgade 70,55.6669346,12.6116793
Korsørgade 30,55.70713569999999,12.5834578
Øresundsvej 46,55.6602522,12.6132952
Ebbe Rodes Allé 8,55.6565636,12.5122146
Nørrebrogade 63,55.690314,12.5545599
Keplersgade 24,55.653807,12.6123557
Judithsvej 15,55.7286003,12.5642708
Sølvgade 89,55.6897331,12.5733571
Lundsfrydvej 5,55.6602431,12.4903061
Steenbergsvej 4,55.6630076,12.5066546
Strindbergsvej 66,55.654502,12.5212513
Sundkaj 83,55.7100409,12.5984857
Vesterbrogade 48,55.6725298,12.5549608
Skipper Clements Allé 7,55.6557906,12.6063782
Ribegade 4,55.7021072,12.5804588
Hyltebjerg Allé 78,55.6832443,12.4784313
Wildersgade 31,55.6734163,12.5902156
Rådvadsvej 49,55.715055,12.5190401
Amagerbrogade 175,55.6528721,12.6117146
Støvnæs Allé 37,55.7150714,12.5199224
Vanløse Allé 15,55.6917536,12.5039165
Enghavevej 17,55.6707078,12.546361
Nygårdsvej 60,55.710805,12.5661239
Lundsfrydvej 9,55.6598765,12.4903648
Saxhøjvej 43,55.6761699,12.4866102
Folehaven 102,55.65228949999999,12.4959639
Niels Hemmingsens Gade 23,55.6803049,12.575721
Østrigsgade 36,55.66270859999999,12.615318
Gråspurvevej 51,55.70362799999999,12.523516
Reventlowsgade 30,55.6709203,12.5647369
Hvedevej 49B 2700,55.71187949999999,12.4960572
Ved Sønderport 16,55.6664933,12.6018175
Øresund Parkvej 15,55.663358,12.629445
Holtegade 10,55.6953069,12.5456512
Tjørnerækken 7,55.667471,12.615938
Galionsvej 27,55.6798971,12.6025207
Rodosvej 53A 2300,55.6515183,12.6180712
Vordingborggade 90,55.708312,12.5877915
Frankrigsgade 23,55.6621051,12.6082254
Nedertoften 23,55.6809474,12.4885567
Ved Amagerbanen 37,55.66531209999999,12.6275214
Håbets Allé 2,55.7047561,12.5034957
Jupitervej 25,55.6873023,12.4950392
Trondhjemsgade 3,55.6938816,12.5870239
Judithsvej 19,55.7286805,12.5638443
Islands Brygge 34,55.6595215,12.5680046
Badstuestræde 5,55.678271,12.575131
Ejler Billes Allé 44 2300,55.6229628,12.5692334
Weidekampsgade 29,55.6660194,12.5834845
Rørmosevej 15,55.7220294,12.5271655
David Balfours Gade 5,55.6715959,12.5862821
Tølløsevej 5,55.7055348,12.4897737
Bremensgade 17,55.666207,12.61703
Dyssevænget 86,55.7086437,12.4642902
Tuborgvej 14D 2900,55.7271603,12.5727449
Borups Allé 233,55.70024429999999,12.5209278
Ådalsvej 23,55.6908103,12.4998284
Weidekampsgade 51,55.666825,12.5815629
Højenhald 11,55.7048563,12.5081019
Utterslev Torv 30,55.7108571,12.5159581
Sorgenfrigade 8,55.6958071,12.5452712
Ejler Billes Allé 56 2300,55.6229285,12.5689444
Valby Tingsted 10,55.6653904,12.5143738
Offenbachsvej 37,55.6495555,12.5293087
Birkegade 28,55.6912055,12.5587347
Berggreensgade 30,55.7154843,12.5743241
Søndermarksvej 2,55.6664375,12.5246289
Engvej 61,55.6551384,12.6303868
Trekronergade 84,55.65531989999999,12.5199927
Nattergalevej 90,55.70126699999999,12.527172
Christianshavns Voldgade 15,55.6701562,12.5899473
Andreas Bjørns Gade 18,55.67586290000001,12.5982026
Palermovej 1,55.6604269,12.6212814
Linde Allé 45,55.6814241,12.4862399
Sofiegade 2,55.6713957,12.5898148
Schubertsvej 2,55.6476661,12.5326151
Vibekegade 25,55.7049969,12.5562561
Roskildevej 149,55.6723229,12.4913
Ved Linden 4,55.66734779999999,12.5957516
Stormgade 10 1470,55.6751087,12.5742835
Jydeholmen 5,55.6860371,12.4906028
Korsørgade 8,55.7071873,12.5814701
Ved Volden 2,55.6714882,12.5936396
Lemnosvej 14,55.6526159,12.6216236
Dæmningen 55,55.71097109999999,9.5360016
Vigerslevvej 259A 2500,55.6511408,12.4901845
Hestemøllestræde 3,55.6764926,12.5730568
Emdrupvej 14,55.7189076,12.5545973
Thad Jones Vej 16,55.6473312,12.5471699
Høgholtvej 15,55.6920031,12.4892268
Rialtovej 3,55.6587402,12.6161428
Sigynsgade 64,55.7058087,12.5512071
Galionsvej 25,55.6798355,12.6027448
Genforeningspladsen 16,55.7000657,12.5182769
Ernie Wilkins Vej 5,55.6464615,12.5501084
Frederiksgårds Allé 5,55.6928438,12.5111771
Blegdamsvej 4,55.6908943,12.561674
Bjergmarksvej 10,55.7108151,12.4653737
Ellebjergvej 1,55.649988,12.5270358
Tovelillevej 105,55.6516007,12.6347779
Åløkkevej 36,55.6920504,12.5047541
Nybrogade 24,55.67620650000001,12.5758119
Brammingegade 8,55.7064819,12.5784893
Tuborgvej 17,55.72621669999999,12.5727269
Hyltebjerg Allé 8,55.6828223,12.4889701
Ny Carlsberg Vej 6,55.6655877,12.5468796
Saabyesvej 10,55.6995255,12.5835028
Sigynsgade 66,55.7058243,12.5513917
Prags Boulevard 58,55.66736909999999,12.6137143
Overgaden Oven Vandet 82,55.67452429999999,12.5965444
Richard Mortensens Vej 81,55.6163651,12.5698193
Grønbakken 6,58.73231740000001,5.6582365
Christianshavns Voldgade 13,55.6700512,12.5898745
Reberbanegade 13,55.6622162,12.6051382
Valmuevej 18,55.6490269,12.6095093
Ålekistevej 161,55.69060229999999,12.4809828
Sorrentovej 12,55.6582916,12.6217125
Tjørnelunds Allé 10,55.6597916,12.4792644
Midtermolen 2,55.6958799,12.5972902
Sixtusvej 13,55.65939830000001,12.6170279
Knud Kristensens Gade 12 2300,55.65664599999999,12.5677628
Parmagade 40,55.6531756,12.6161337
Haraldsgade 73,55.7087404,12.5577354
Marstalsgade 42,55.7039681,12.5899764
Islands Brygge 114,55.6552672,12.5642002
Nordre Frihavnsgade 84,55.70321879999999,12.5866855
Kastrupvej 20,55.6589377,12.6148648
Frederikssundsvej 267,55.7087003,12.482413
Præstegårds Allé 14,55.7059781,12.495193
Studsgaardsgade 58,55.71085,12.5568227
Guldbergsgade 5,55.6909175,12.5593859
Syriensvej 26,55.649372,12.6224292
Knuthenborgvej 13,55.6683861,12.4899736
Esthersvej 3,55.7279694,12.5661976
Gammel Strand 38,55.6777751,12.5785356
Sortedam Dossering 43,55.6916667,12.5682731
Margretheholmsvej 58,55.6857838,12.615649
Kinavej 2,55.6504814,12.6264377
Ved Slusen 25,55.642395,12.552812
Mysundegade 18,55.6683083,12.5478583
Olfert Fischers Gade 4,55.6866833,12.5891187
Berggreensgade 13,55.7153301,12.574898
Nordkrog 18,55.7296202,12.5706195
Krabbesholmvej 27,55.7026366,12.4985293
Boldhusgade 4,55.67750770000001,12.5819575
Rentemestervej 19,55.70612089999999,12.5300276
Genuavej 27,55.6583988,12.6248048
Holmbladsgade 60,55.66563919999999,12.6098795
Peter Bangs Vej 272,55.6773521,12.4878143
Tuborgvej 62,55.7281129,12.5641439
,,
Abildvang 10,55.7153167,12.4640172
Søndre Allé 15,55.4522483,12.1790319
Firkløvervej 11,55.7250939,12.5248837
Borups Allé 241,55.7005202,12.5205889
Åfløjen 26,55.71442159999999,12.4594046
Kildevældsgade 8,55.7148659,12.5767755
Frederikssundsvej 42,55.7026062,12.5317888
Drejøgade 10,55.70925039999999,12.5722419
Århusgade 81,55.70664379999999,12.5838856
Slotsherrensvej 44,55.69690689999999,12.4865402
Florsgade 7,55.6878213,12.5436366
Åbenrå 28,55.68337700000001,12.5761059
Valby Langgade 9,55.666545,12.5254151
Belgiensgade 1,55.66161959999999,12.6046124
Wildersgade 48,55.6737074,12.591157
Galionsvej 3,55.6789441,12.6059199
Rossinisvej 10,55.6459091,12.525384
Teglholmsgade 50,55.6502898,12.5550387
Bag Elefanterne 5,55.6678902,12.531832
Amsterdamvej 3,55.64871119999999,12.6135981
Broksøvej 11,55.7024962,12.4951727
Lærkevej 12,55.5728916,9.748258
Rosenvængets Hovedvej 26,55.7011686,12.5860256
Ahlefeldtsgade 29,55.6834056,12.5652352
Peder Hjorts Vej 9,55.662066,12.51203
Maria Kirkeplads 2,55.6716894,12.5607685
Vølundsgade 24,55.7009462,12.5503823
Fiskedamsgade 18,55.6998865,12.5876596
Strandlodsvej 13,55.6652827,12.6219862
Helsingborggade 5,55.7134095,12.570597
Nakskovvej 86,55.6665838,12.4920742
Kultorvet 15,55.6825653,12.5734838
Rudolph Berghs Gade 43,55.7102938,12.5574158
Lindholmsvej 13,55.6987193,12.4873303
Sundby Parkvej 8,55.662426,12.630854
Peter Fabers Gade 28,55.6913571,12.5560361
Landskronagade 65,55.7126351,12.5677389
Küchlersgade 8,55.6681553,12.5389953
Indiakaj 11,55.6954116,12.5980527
Sankt Kjelds Plads 6,55.71080629999999,12.5658466
Lyshøjgårdsvej 89,55.6632794,12.5092191
Kongshaven 67,55.6537355,12.4901647
Brøndkærvej 9,55.6675017,12.5181404
Grøndals Parkvej 14,55.6904577,12.5129908
Bogholder Allé 13,55.6854762,12.4923455
Torbenfeldtvej 39,55.6967254,12.4990845
Ålandsgade 26,55.6621179,12.6069499
Valborg Allé 11,55.66666439999999,12.5083617
Valmuevej 9,55.6492846,12.6100242
Lyngbyvej 63,55.710794,12.5602334
Silkeborggade 40,55.7078396,12.5846876
Florensvej 4,55.658051,12.6218045
Studiestræde 34,55.6781961,12.5680503
Blankavej 16,55.667569,12.509835
Maltagade 22,55.653115,12.6166061
Ejler Billes Allé 104 2300,55.6232342,12.5687287
Østerbrogade 56,55.6977797,12.5795081
Harrestrup Allé 28,55.6460543,12.4996984
Vibekegade 14,55.7058593,12.5556188
Frederikssundsvej 398,55.7161634,12.4612592
Carl Langes Vej 23,55.66334699999999,12.5046439
Dexter Gordons Vej 59,55.6478298,12.5480155
Valmuevej 36,55.6484688,12.6097683
Vangsåvej 5A 2720,55.69196969999999,12.4724655
Holbergsgade 26,55.6788401,12.5909794
Kornskyldvej 91,55.630918,12.5866253
Dagmarsgade 24,55.69832599999999,12.546824
Svinget 21,55.6643122,12.5949967
Helgolandsgade 6,55.6723692,12.5608976
Clara Pontoppidans Vej 12,55.6573341,12.5115527
Willy Brandts Vej 3,55.65733960000001,12.5623865
Marengovej 6,55.6583988,12.6203606
Hvedevej 7,55.7072162,12.495585
Rundholtsvej 26,55.653409,12.5653714
Amagergade 13,55.6709515,12.5929648
Wildersgade 60,55.6741191,12.591759
Halmtorvet 1,55.6709148,12.5630915
Ole Borchs Vej 11,55.6606835,12.4980279
Teglstrupvej 13,55.7198843,12.5544155
Flakholmen 17,55.683836,12.488662
Bramslykkevej 8,55.6721426,12.4913003
Ellebjergvej 17,55.6500273,12.5254727
Horserødvej 15,55.7216262,12.5511195
Roskildevej 151,55.6723262,12.490812
Amagerbrogade 125,55.6574715,12.6087737
Byhøjen 9,55.6832124,12.4869388
Lauravej 19,55.668637,12.510233
Lundeborgvej 16,57.0214993,10.0093552
Stenosgade 7,55.6733771,12.5567787
Peter Holms Vej 15,55.6503732,12.5472471
Elmegade 23,55.6903854,12.5595964
Rasmus Rasks Vej 4,55.66314449999999,12.5177672
Engelstedsgade 43,55.7111763,12.5586729
Brønshøjvej 79,55.6959209,12.4992248
Hammerensgade 8,55.6884769,12.5912831
Viggo Kampmanns Plads 7,55.6549254,12.5656329
Kronborggade 26,55.6929074,12.5431061
Vibeholmen 2,55.6692847,12.4945811
Kirkegårdsvej 5,55.659417,12.610948
Kronborggade 8,55.6918455,12.5444502
Moldaugade 10,55.660897,12.613231
Strandboulevarden 58,55.702324,12.588666
Peder Lykkes Vej 48,55.6541049,12.603304
Teglholm Tværvej 3,55.6492584,12.5498526
Vestervang 18,55.6699454,12.4838274
Carl Langes Vej 21,55.6633687,12.5048558
Teglholmsgade 66,55.6496252,12.555403
Godsbanegade 31,55.6651509,12.5557386
Esbern Snares Gade 14,55.6654069,12.55415
Kastrupvej 134,55.6485619,12.6211768
Valby Langgade 49,55.6665286,12.5168973
Hjørringgade 1,55.7060887,12.5868631
Sundby Parkvej 11,55.6627354,12.6290625
Frimestervej 4,55.7066733,12.5370608
Jagtvej 27,55.69076450000001,12.5445843
Boldhusgade 2,55.67755769999999,12.5820464
Snorresgade 2,55.6658803,12.5760459
Hyacintvej 10,56.1381341,9.0224414
Ejler Billes Allé 68 2300,55.62318819999999,12.56925
Dronningens Tværgade 41,55.6844046,12.5835853
Brønshøj Kirkevej 7,55.7057899,12.4978644
Støberigade 29,55.6493964,12.5515419
Badstuestræde 11,55.6779904,12.5756148
Artillerivej 116,55.6585654,12.5707302
Baldersgade 76,55.7019605,12.5494133
Hyltebjerg Allé 85,55.6823966,12.4780643
Valbygårdsvej 40,55.6600409,12.5226265
Æbeløgade 29,55.7122026,12.5603994
Knabrostræde 5,55.67782949999999,12.5746174
Ålandsgade 32,55.6617354,12.6074158
Tryggevældevej 19,55.6939206,12.4855786
Thoravej 8B 2400,55.7053288,12.5303723
Vangsåvej 2,55.6913071,12.4727385
Skyttegårdvej 1,55.6617475,12.4825584
Christen Bergs Allé 16,55.6649949,12.5049035
Østrigsgade 32,55.6629196,12.6151632
Fælledvej 27,55.690361,12.5605003
Kastrupvej 50,55.6556405,12.6170304
Flakholmen 7,55.68322610000001,12.489156
Korsørgade 29,55.7073699,12.5834954
Esbern Snares Gade 1,55.6659237,12.5540649
Mandalsgade 3,55.69577,12.5895539
Sommerstedgade 23,55.6660286,12.5568065
Vigerslevvej 40,55.6695144,12.4892396
Strandgade 83,55.6773222,12.5953824
Hamletsgade 30,55.7009422,12.5435358
Lyshøjgårdsvej 87,55.6632729,12.5094247
Stokhusgade 6,55.6890991,12.5827232
Ejler Billes Allé 62 2300,55.623129,12.5693369
Amaliegade 9,55.6827749,12.5915579
Prinsessegade 17,55.6714697,12.592516
Strandgade 40,57.3326016,10.5301752
Kirkegårdsvej 36,55.65648479999999,12.612512
Nikolajgade 20,55.6780607,12.5824692
Jydeholmen 51,55.6849083,12.4848589
Store Regnegade 22,55.6817153,12.5825196
Floras Allé 22,55.693813,12.483078
Toftegårds Plads 4,55.6620779,12.5178489
Bytinget 6,55.70835109999999,12.5074227
Ben Websters Vej 124 2450,55.6457262,12.552475
